USER_ID,ITEM_ID,OUTCOME
user_154,email_coupon,0.0
user_154,push_notification,0.0
user_154,control,0.0
user_155,email_coupon,0.0
user_155,push_notification,0.0
user_155,control,0.0
user_156,email_coupon,0.0
user_156,push_notification,0.0
user_156,control,0.0
user_157,email_coupon,0.0
user_157,push_notification,1.0
user_157,control,0.0
user_158,email_coupon,1.0
user_158,push_notification,0.0
user_158,control,0.0
user_159,email_coupon,0.0
user_159,push_notification,0.0
user_159,control,1.0
user_160,email_coupon,0.0
user_160,push_notification,0.0
user_160,control,0.0
user_161,email_coupon,0.0
user_161,push_notification,1.0
user_161,control,1.0
user_162,email_coupon,1.0
user_162,push_notification,0.0
user_162,control,0.0
user_163,email_coupon,0.0
user_163,push_notification,0.0
user_163,control,0.0
user_164,email_coupon,0.0
user_164,push_notification,0.0
user_164,control,1.0
user_165,email_coupon,0.0
user_165,push_notification,1.0
user_165,control,0.0
user_166,email_coupon,0.0
user_166,push_notification,0.0
user_166,control,0.0
user_167,email_coupon,0.0
user_167,push_notification,0.0
user_167,control,0.0
user_168,email_coupon,1.0
user_168,push_notification,0.0
user_168,control,0.0
user_169,email_coupon,0.0
user_169,push_notification,1.0
user_169,control,0.0
user_170,email_coupon,0.0
user_170,push_notification,0.0
user_170,control,0.0
user_171,email_coupon,0.0
user_171,push_notification,0.0
user_171,control,1.0
user_172,email_coupon,0.0
user_172,push_notification,0.0
user_172,control,0.0
user_173,email_coupon,1.0
user_173,push_notification,0.0
user_173,control,0.0
user_174,email_coupon,0.0
user_174,push_notification,1.0
user_174,control,0.0
user_175,email_coupon,1.0
user_175,push_notification,0.0
user_175,control,0.0
user_176,email_coupon,1.0
user_176,push_notification,1.0
user_176,control,0.0
user_177,email_coupon,1.0
user_177,push_notification,0.0
user_177,control,0.0
user_178,email_coupon,1.0
user_178,push_notification,0.0
user_178,control,0.0
user_179,email_coupon,0.0
user_179,push_notification,0.0
user_179,control,0.0
user_180,email_coupon,1.0
user_180,push_notification,0.0
user_180,control,0.0
user_181,email_coupon,0.0
user_181,push_notification,0.0
user_181,control,0.0
user_182,email_coupon,1.0
user_182,push_notification,0.0
user_182,control,0.0
user_183,email_coupon,0.0
user_183,push_notification,0.0
user_183,control,0.0
user_184,email_coupon,0.0
user_184,push_notification,0.0
user_184,control,0.0
user_185,email_coupon,1.0
user_185,push_notification,0.0
user_185,control,0.0
user_186,email_coupon,0.0
user_186,push_notification,0.0
user_186,control,1.0
user_187,email_coupon,1.0
user_187,push_notification,0.0
user_187,control,0.0
user_188,email_coupon,1.0
user_188,push_notification,0.0
user_188,control,0.0
user_189,email_coupon,0.0
user_189,push_notification,0.0
user_189,control,1.0
user_190,email_coupon,0.0
user_190,push_notification,0.0
user_190,control,0.0
user_191,email_coupon,1.0
user_191,push_notification,0.0
user_191,control,0.0
user_192,email_coupon,1.0
user_192,push_notification,1.0
user_192,control,1.0
user_193,email_coupon,0.0
user_193,push_notification,1.0
user_193,control,0.0
user_194,email_coupon,0.0
user_194,push_notification,1.0
user_194,control,1.0
user_195,email_coupon,1.0
user_195,push_notification,0.0
user_195,control,0.0
user_196,email_coupon,0.0
user_196,push_notification,0.0
user_196,control,0.0
user_197,email_coupon,1.0
user_197,push_notification,0.0
user_197,control,0.0
user_198,email_coupon,0.0
user_198,push_notification,0.0
user_198,control,1.0
user_199,email_coupon,0.0
user_199,push_notification,1.0
user_199,control,0.0
user_200,email_coupon,0.0
user_200,push_notification,0.0
user_200,control,1.0
user_201,email_coupon,1.0
user_201,push_notification,0.0
user_201,control,0.0
user_202,email_coupon,0.0
user_202,push_notification,1.0
user_202,control,0.0
user_203,email_coupon,1.0
user_203,push_notification,0.0
user_203,control,1.0
user_204,email_coupon,0.0
user_204,push_notification,0.0
user_204,control,0.0
user_205,email_coupon,0.0
user_205,push_notification,0.0
user_205,control,0.0
user_206,email_coupon,0.0
user_206,push_notification,0.0
user_206,control,0.0
user_207,email_coupon,0.0
user_207,push_notification,0.0
user_207,control,0.0
user_208,email_coupon,0.0
user_208,push_notification,0.0
user_208,control,0.0
user_209,email_coupon,1.0
user_209,push_notification,0.0
user_209,control,0.0
user_210,email_coupon,0.0
user_210,push_notification,0.0
user_210,control,0.0
user_211,email_coupon,0.0
user_211,push_notification,0.0
user_211,control,1.0
user_212,email_coupon,0.0
user_212,push_notification,1.0
user_212,control,0.0
user_213,email_coupon,0.0
user_213,push_notification,0.0
user_213,control,1.0
user_214,email_coupon,0.0
user_214,push_notification,0.0
user_214,control,0.0
user_215,email_coupon,0.0
user_215,push_notification,0.0
user_215,control,0.0
user_216,email_coupon,0.0
user_216,push_notification,0.0
user_216,control,1.0
user_217,email_coupon,0.0
user_217,push_notification,0.0
user_217,control,0.0
user_218,email_coupon,0.0
user_218,push_notification,0.0
user_218,control,1.0
user_219,email_coupon,0.0
user_219,push_notification,0.0
user_219,control,0.0
user_220,email_coupon,0.0
user_220,push_notification,0.0
user_220,control,0.0
user_221,email_coupon,0.0
user_221,push_notification,0.0
user_221,control,0.0
user_222,email_coupon,0.0
user_222,push_notification,1.0
user_222,control,1.0
user_223,email_coupon,1.0
user_223,push_notification,0.0
user_223,control,1.0
user_224,email_coupon,0.0
user_224,push_notification,0.0
user_224,control,0.0
user_225,email_coupon,1.0
user_225,push_notification,0.0
user_225,control,0.0
user_226,email_coupon,1.0
user_226,push_notification,0.0
user_226,control,1.0
user_227,email_coupon,0.0
user_227,push_notification,0.0
user_227,control,0.0
user_228,email_coupon,0.0
user_228,push_notification,0.0
user_228,control,0.0
user_229,email_coupon,0.0
user_229,push_notification,0.0
user_229,control,1.0
user_230,email_coupon,0.0
user_230,push_notification,0.0
user_230,control,0.0
user_231,email_coupon,1.0
user_231,push_notification,0.0
user_231,control,0.0
user_232,email_coupon,0.0
user_232,push_notification,1.0
user_232,control,1.0
user_233,email_coupon,0.0
user_233,push_notification,1.0
user_233,control,0.0
user_234,email_coupon,0.0
user_234,push_notification,0.0
user_234,control,0.0
user_235,email_coupon,0.0
user_235,push_notification,1.0
user_235,control,0.0
user_236,email_coupon,0.0
user_236,push_notification,0.0
user_236,control,1.0
user_237,email_coupon,0.0
user_237,push_notification,1.0
user_237,control,0.0
user_238,email_coupon,0.0
user_238,push_notification,0.0
user_238,control,0.0
user_239,email_coupon,1.0
user_239,push_notification,0.0
user_239,control,0.0
user_240,email_coupon,1.0
user_240,push_notification,0.0
user_240,control,0.0
user_241,email_coupon,1.0
user_241,push_notification,1.0
user_241,control,1.0
user_242,email_coupon,0.0
user_242,push_notification,0.0
user_242,control,1.0
user_243,email_coupon,0.0
user_243,push_notification,0.0
user_243,control,1.0
user_244,email_coupon,0.0
user_244,push_notification,1.0
user_244,control,0.0
user_245,email_coupon,1.0
user_245,push_notification,0.0
user_245,control,0.0
user_246,email_coupon,1.0
user_246,push_notification,0.0
user_246,control,0.0
user_247,email_coupon,0.0
user_247,push_notification,1.0
user_247,control,1.0
user_248,email_coupon,1.0
user_248,push_notification,0.0
user_248,control,0.0
user_249,email_coupon,1.0
user_249,push_notification,1.0
user_249,control,1.0
user_250,email_coupon,0.0
user_250,push_notification,0.0
user_250,control,0.0
user_251,email_coupon,0.0
user_251,push_notification,0.0
user_251,control,0.0
user_252,email_coupon,0.0
user_252,push_notification,0.0
user_252,control,0.0
user_253,email_coupon,0.0
user_253,push_notification,0.0
user_253,control,1.0
user_254,email_coupon,0.0
user_254,push_notification,1.0
user_254,control,0.0
user_255,email_coupon,0.0
user_255,push_notification,0.0
user_255,control,0.0
user_256,email_coupon,0.0
user_256,push_notification,1.0
user_256,control,1.0
user_257,email_coupon,1.0
user_257,push_notification,0.0
user_257,control,0.0
user_258,email_coupon,0.0
user_258,push_notification,0.0
user_258,control,0.0
user_259,email_coupon,1.0
user_259,push_notification,1.0
user_259,control,0.0
user_260,email_coupon,1.0
user_260,push_notification,1.0
user_260,control,0.0
user_261,email_coupon,1.0
user_261,push_notification,0.0
user_261,control,0.0
user_262,email_coupon,1.0
user_262,push_notification,0.0
user_262,control,0.0
user_263,email_coupon,0.0
user_263,push_notification,1.0
user_263,control,1.0
user_264,email_coupon,0.0
user_264,push_notification,0.0
user_264,control,1.0
user_265,email_coupon,1.0
user_265,push_notification,0.0
user_265,control,1.0
user_266,email_coupon,0.0
user_266,push_notification,0.0
user_266,control,0.0
user_267,email_coupon,0.0
user_267,push_notification,1.0
user_267,control,0.0
user_268,email_coupon,0.0
user_268,push_notification,1.0
user_268,control,1.0
user_269,email_coupon,1.0
user_269,push_notification,0.0
user_269,control,0.0
user_270,email_coupon,1.0
user_270,push_notification,0.0
user_270,control,1.0
user_271,email_coupon,1.0
user_271,push_notification,0.0
user_271,control,1.0
user_272,email_coupon,0.0
user_272,push_notification,0.0
user_272,control,0.0
user_273,email_coupon,0.0
user_273,push_notification,1.0
user_273,control,1.0
user_274,email_coupon,0.0
user_274,push_notification,0.0
user_274,control,0.0
user_275,email_coupon,0.0
user_275,push_notification,1.0
user_275,control,0.0
user_276,email_coupon,0.0
user_276,push_notification,1.0
user_276,control,0.0
user_277,email_coupon,0.0
user_277,push_notification,0.0
user_277,control,0.0
user_278,email_coupon,0.0
user_278,push_notification,0.0
user_278,control,1.0
user_279,email_coupon,0.0
user_279,push_notification,0.0
user_279,control,0.0
user_280,email_coupon,0.0
user_280,push_notification,0.0
user_280,control,0.0
user_281,email_coupon,0.0
user_281,push_notification,0.0
user_281,control,1.0
user_282,email_coupon,1.0
user_282,push_notification,0.0
user_282,control,0.0
user_283,email_coupon,1.0
user_283,push_notification,1.0
user_283,control,1.0
user_284,email_coupon,0.0
user_284,push_notification,0.0
user_284,control,0.0
user_285,email_coupon,1.0
user_285,push_notification,0.0
user_285,control,0.0
user_286,email_coupon,0.0
user_286,push_notification,0.0
user_286,control,0.0
user_287,email_coupon,0.0
user_287,push_notification,0.0
user_287,control,0.0
user_288,email_coupon,0.0
user_288,push_notification,0.0
user_288,control,1.0
user_289,email_coupon,1.0
user_289,push_notification,0.0
user_289,control,0.0
user_290,email_coupon,0.0
user_290,push_notification,0.0
user_290,control,0.0
user_291,email_coupon,0.0
user_291,push_notification,0.0
user_291,control,0.0
user_292,email_coupon,0.0
user_292,push_notification,0.0
user_292,control,0.0
user_293,email_coupon,0.0
user_293,push_notification,0.0
user_293,control,0.0
user_294,email_coupon,1.0
user_294,push_notification,1.0
user_294,control,0.0
user_295,email_coupon,0.0
user_295,push_notification,0.0
user_295,control,0.0
user_296,email_coupon,1.0
user_296,push_notification,0.0
user_296,control,1.0
user_297,email_coupon,0.0
user_297,push_notification,0.0
user_297,control,1.0
user_298,email_coupon,0.0
user_298,push_notification,1.0
user_298,control,0.0
user_299,email_coupon,1.0
user_299,push_notification,0.0
user_299,control,0.0
user_300,email_coupon,1.0
user_300,push_notification,0.0
user_300,control,0.0
user_301,email_coupon,1.0
user_301,push_notification,0.0
user_301,control,1.0
user_302,email_coupon,1.0
user_302,push_notification,0.0
user_302,control,0.0
user_303,email_coupon,0.0
user_303,push_notification,1.0
user_303,control,0.0
user_304,email_coupon,0.0
user_304,push_notification,0.0
user_304,control,0.0
user_305,email_coupon,1.0
user_305,push_notification,1.0
user_305,control,1.0
user_306,email_coupon,1.0
user_306,push_notification,0.0
user_306,control,0.0
user_307,email_coupon,0.0
user_307,push_notification,0.0
user_307,control,0.0
user_308,email_coupon,0.0
user_308,push_notification,0.0
user_308,control,0.0
user_309,email_coupon,1.0
user_309,push_notification,1.0
user_309,control,0.0
user_310,email_coupon,1.0
user_310,push_notification,0.0
user_310,control,0.0
user_311,email_coupon,1.0
user_311,push_notification,0.0
user_311,control,0.0
user_312,email_coupon,0.0
user_312,push_notification,0.0
user_312,control,0.0
user_313,email_coupon,0.0
user_313,push_notification,0.0
user_313,control,0.0
user_314,email_coupon,0.0
user_314,push_notification,0.0
user_314,control,0.0
user_315,email_coupon,0.0
user_315,push_notification,0.0
user_315,control,0.0
user_316,email_coupon,0.0
user_316,push_notification,1.0
user_316,control,0.0
user_317,email_coupon,0.0
user_317,push_notification,0.0
user_317,control,0.0
user_318,email_coupon,0.0
user_318,push_notification,0.0
user_318,control,0.0
user_319,email_coupon,0.0
user_319,push_notification,1.0
user_319,control,0.0
user_320,email_coupon,0.0
user_320,push_notification,0.0
user_320,control,0.0
user_321,email_coupon,0.0
user_321,push_notification,0.0
user_321,control,0.0
user_322,email_coupon,0.0
user_322,push_notification,0.0
user_322,control,0.0
user_323,email_coupon,1.0
user_323,push_notification,0.0
user_323,control,0.0
user_324,email_coupon,0.0
user_324,push_notification,1.0
user_324,control,1.0
user_325,email_coupon,0.0
user_325,push_notification,1.0
user_325,control,0.0
user_326,email_coupon,0.0
user_326,push_notification,0.0
user_326,control,0.0
user_327,email_coupon,0.0
user_327,push_notification,1.0
user_327,control,0.0
user_328,email_coupon,0.0
user_328,push_notification,0.0
user_328,control,0.0
user_329,email_coupon,0.0
user_329,push_notification,1.0
user_329,control,0.0
user_330,email_coupon,0.0
user_330,push_notification,1.0
user_330,control,1.0
user_331,email_coupon,1.0
user_331,push_notification,0.0
user_331,control,0.0
user_332,email_coupon,0.0
user_332,push_notification,1.0
user_332,control,1.0
user_333,email_coupon,1.0
user_333,push_notification,0.0
user_333,control,0.0
user_334,email_coupon,1.0
user_334,push_notification,0.0
user_334,control,0.0
user_335,email_coupon,0.0
user_335,push_notification,0.0
user_335,control,1.0
user_336,email_coupon,1.0
user_336,push_notification,1.0
user_336,control,0.0
user_337,email_coupon,1.0
user_337,push_notification,0.0
user_337,control,0.0
user_338,email_coupon,0.0
user_338,push_notification,0.0
user_338,control,0.0
user_339,email_coupon,1.0
user_339,push_notification,1.0
user_339,control,1.0
user_340,email_coupon,1.0
user_340,push_notification,1.0
user_340,control,0.0
user_341,email_coupon,1.0
user_341,push_notification,1.0
user_341,control,1.0
user_342,email_coupon,0.0
user_342,push_notification,0.0
user_342,control,1.0
user_343,email_coupon,0.0
user_343,push_notification,0.0
user_343,control,0.0
user_344,email_coupon,0.0
user_344,push_notification,0.0
user_344,control,1.0
user_345,email_coupon,1.0
user_345,push_notification,1.0
user_345,control,0.0
user_346,email_coupon,0.0
user_346,push_notification,0.0
user_346,control,0.0
user_347,email_coupon,0.0
user_347,push_notification,1.0
user_347,control,1.0
user_348,email_coupon,0.0
user_348,push_notification,0.0
user_348,control,0.0
user_349,email_coupon,0.0
user_349,push_notification,0.0
user_349,control,0.0
user_350,email_coupon,0.0
user_350,push_notification,0.0
user_350,control,1.0
user_351,email_coupon,0.0
user_351,push_notification,0.0
user_351,control,0.0
user_352,email_coupon,0.0
user_352,push_notification,0.0
user_352,control,0.0
user_353,email_coupon,1.0
user_353,push_notification,0.0
user_353,control,0.0
user_354,email_coupon,0.0
user_354,push_notification,0.0
user_354,control,0.0
user_355,email_coupon,1.0
user_355,push_notification,0.0
user_355,control,0.0
user_356,email_coupon,0.0
user_356,push_notification,0.0
user_356,control,1.0
user_357,email_coupon,0.0
user_357,push_notification,0.0
user_357,control,0.0
user_358,email_coupon,1.0
user_358,push_notification,0.0
user_358,control,0.0
user_359,email_coupon,0.0
user_359,push_notification,0.0
user_359,control,1.0
user_360,email_coupon,0.0
user_360,push_notification,0.0
user_360,control,0.0
user_361,email_coupon,0.0
user_361,push_notification,0.0
user_361,control,1.0
user_362,email_coupon,0.0
user_362,push_notification,0.0
user_362,control,0.0
user_363,email_coupon,0.0
user_363,push_notification,0.0
user_363,control,0.0
user_364,email_coupon,0.0
user_364,push_notification,0.0
user_364,control,1.0
user_365,email_coupon,0.0
user_365,push_notification,0.0
user_365,control,0.0
user_366,email_coupon,0.0
user_366,push_notification,0.0
user_366,control,0.0
user_367,email_coupon,0.0
user_367,push_notification,1.0
user_367,control,1.0
user_368,email_coupon,0.0
user_368,push_notification,1.0
user_368,control,1.0
user_369,email_coupon,0.0
user_369,push_notification,0.0
user_369,control,0.0
user_370,email_coupon,0.0
user_370,push_notification,0.0
user_370,control,0.0
user_371,email_coupon,1.0
user_371,push_notification,0.0
user_371,control,1.0
user_372,email_coupon,0.0
user_372,push_notification,0.0
user_372,control,1.0
user_373,email_coupon,0.0
user_373,push_notification,0.0
user_373,control,0.0
user_374,email_coupon,1.0
user_374,push_notification,0.0
user_374,control,0.0
user_375,email_coupon,0.0
user_375,push_notification,0.0
user_375,control,0.0
user_376,email_coupon,0.0
user_376,push_notification,0.0
user_376,control,0.0
