USER_ID,age,income,engagement_score
user_230,39.0,41517.82746287185,0.43935006185622505
user_231,58.0,78577.13251547224,0.11212316347238882
user_232,18.0,39548.65095820041,0.5183042758451654
user_233,53.0,87952.70092089578,0.09993180897236364
user_234,41.0,41409.22893367202,0.16425338725426664
user_235,51.0,29915.697059881437,0.1325463142747627
user_236,49.0,40698.51596408397,0.9541082790700076
user_237,38.0,62273.40342720623,0.28486469044389007
user_238,32.0,37613.82991730799,0.35520432359600773
user_239,47.0,33469.202492334734,0.3220806062960361
user_240,24.0,106028.18862189409,0.8982504451781438
user_241,45.0,52039.72035973078,0.5629659113348885
user_242,22.0,56075.86865182536,0.9191598989333117
user_243,48.0,25527.040950122762,0.29992490582789555
user_244,47.0,55736.96235020542,0.11483467443194895
user_245,21.0,46480.717732157966,0.5562184527241746
user_246,53.0,81048.50673417885,0.3455369917900175
user_247,37.0,40539.02976724067,0.8019068334907483
user_248,54.0,108836.54530628405,0.8794234089116586
user_249,19.0,112966.66209195551,0.4725735109070718
user_250,26.0,29983.10571767902,0.9713590240855083
user_251,41.0,30740.29562885772,0.5530130063444059
user_252,26.0,31532.643811098795,0.27092039338631246
user_253,33.0,81956.92563103119,0.4889755153442745
user_254,49.0,32196.896420962286,0.0373102924029276
user_255,24.0,105238.23179302663,0.8040011602630676
user_256,49.0,95427.15149378925,0.10143505085442095
user_257,22.0,101980.88582380241,0.30874848850300496
user_258,26.0,72606.0526886021,0.5653165470049434
user_259,45.0,119667.72115191535,0.04297512564689887
user_260,55.0,24417.510294416126,0.07931689918144824
user_261,26.0,60126.496418611336,0.6961163576130128
user_262,32.0,52393.66689376361,0.07177709306076874
user_263,61.0,114864.5498712641,0.4770828662473765
user_264,64.0,77686.0958497593,0.3386956334207504
user_265,45.0,100619.09654447253,0.22807940795641646
user_266,39.0,37034.11936585189,0.18877889786366542
user_267,34.0,117863.4143900439,0.7634112937325794
user_268,46.0,69863.95468763151,0.9515421931502825
user_269,45.0,69367.20762706458,0.14017974220333174
user_270,31.0,117088.47285457379,0.959681219174127
user_271,19.0,58073.2361217145,0.5947625034751037
user_272,25.0,59752.50245549929,0.6416604053632571
user_273,63.0,78475.27028049366,0.7099263781425819
user_274,37.0,32805.26105477869,0.704118890354581
user_275,40.0,52108.56264118549,0.8198111081856883
user_276,39.0,39320.832244513054,0.48346865134769745
user_277,54.0,30328.34791070496,0.5333585875147011
user_278,21.0,106614.460633102,0.3238270024634159
user_279,21.0,78933.1166127476,0.10525759378311705
user_280,30.0,55867.27915279112,0.6646401909262191
user_281,40.0,60866.93773667128,0.03360996918625092
user_282,49.0,63151.90036873546,0.2756350510833683
user_283,41.0,83314.91821447093,0.09422986444610026
user_284,38.0,112676.93914889933,0.19072715732271805
user_285,62.0,113277.96196569825,0.6387309128973808
user_286,25.0,59149.19795306634,0.6284766302049182
user_287,44.0,52926.245959776956,0.42105491299571207
user_288,43.0,65104.650018525506,0.09017197648949116
user_289,40.0,76793.42304284926,0.43337391645940837
user_290,55.0,66181.79114497482,0.3527448718582934
user_291,30.0,85875.34098167009,0.7204591528559497
user_292,62.0,75439.90233797637,0.5790266081990517
user_293,33.0,52071.554669407604,0.49156576733699897
user_294,43.0,54573.08057626326,0.4869820823049952
user_295,42.0,57859.27875597309,0.9662968872604188
user_296,57.0,29463.97682493887,0.7562942217034505
user_297,38.0,36606.26324139731,0.4969795604601278
user_298,31.0,92311.38021453861,0.4792226128889776
user_299,19.0,58909.671152208,0.02647910130496345
user_300,35.0,41453.89725601437,0.9425092633198067
user_301,56.0,76267.24105748572,0.31917397176732965
user_302,18.0,95553.95424734273,0.25593908188074377
user_303,60.0,45742.23623453714,0.9994089253876713
user_304,43.0,102678.98819237445,0.7186896715045245
user_305,24.0,112750.48596250496,0.04736377329928798
user_306,32.0,79739.45290738408,0.06188547702557645
user_307,44.0,86894.76589915797,0.02550156396019787
user_308,32.0,25257.599032305538,0.5996188995128691
user_309,23.0,114551.98910219065,0.07156450006195181
user_310,49.0,59248.473426494376,0.9333883568449306
user_311,49.0,112390.04005454299,0.9369065400226779
user_312,23.0,77897.75247502426,0.5460540667480798
user_313,31.0,20461.87988433276,0.6166389313959508
user_314,29.0,23854.19993234357,0.2918944015252498
user_315,48.0,88041.8805669922,0.06397254240827333
user_316,52.0,76266.80138319332,0.7374604451918155
user_317,52.0,22653.243720607436,0.10178598874901745
user_318,62.0,94345.99612223853,0.08555764101839314
user_319,54.0,105214.53370691817,0.3112231092042238
user_320,33.0,69641.74824393084,0.01246565983788206
user_321,23.0,66575.7440357255,0.434035615756316
user_322,46.0,20547.31088346275,0.7076809100800767
user_323,61.0,98664.97124935992,0.801348931421939
user_324,63.0,53071.60667461054,0.6043073037989213
user_325,28.0,107876.36197825396,0.8468742031139126
user_326,29.0,57306.0587558053,0.4065022037671103
user_327,19.0,76507.79106307056,0.8487720850604766
user_328,24.0,47034.17881993276,0.5064733104983793
user_329,44.0,36058.83125849187,0.2230361279982953
user_330,43.0,97490.79033813279,0.944145646660466
user_331,35.0,69659.04788462816,0.2749708738371165
user_332,32.0,73648.79237522508,0.02620148418779311
user_333,57.0,116541.59534817355,0.24267404295502693
user_334,39.0,116357.99122221537,0.36668756125742774
user_335,55.0,105564.21217024035,0.3513496832892641
user_336,63.0,38760.92927650336,0.5246675094435717
user_337,32.0,79427.26943015799,0.8831268820359235
user_338,27.0,107814.74246555375,0.29233822710969914
user_339,62.0,57446.393644893775,0.5207706079591689
user_340,47.0,30110.616593558498,0.34013895368847935
user_341,31.0,101096.29022399218,0.8217730593732004
user_342,47.0,68176.35513621717,0.15760151328847838
user_343,42.0,76439.26803591786,0.1035102683100585
user_344,60.0,118214.42963178444,0.5029952532376017
user_345,30.0,80721.14304940721,0.6718875857654919
user_346,64.0,62497.93856661014,0.7955252010907665
user_347,61.0,56998.43678471978,0.5896248529053164
user_348,26.0,61761.929265404564,0.7738497613190006
user_349,25.0,31839.908317866877,0.3927100585609238
user_350,43.0,99475.05584175717,0.032867670266468973
user_351,20.0,103771.6858187041,0.11609930790155654
user_352,32.0,48439.713457340884,0.03872260122899618
user_353,38.0,50379.661840994406,0.32894365047649265
user_354,63.0,107433.42563348133,0.49549134126868233
user_355,64.0,22397.035552795547,0.3563174836569394
user_356,25.0,72045.74437672277,0.5605994750663922
user_357,59.0,66367.5714681501,0.4806091484927877
user_358,22.0,89012.67695784598,0.6779428018639403
user_359,53.0,36339.17001494545,0.6669621635634062
user_360,57.0,86833.07407951537,0.3180641471086795
user_361,59.0,57673.40078748764,0.3462144553610915
user_362,28.0,81871.47781696421,0.5851478216413033
user_363,59.0,24009.50098727759,0.5964324678908418
user_364,23.0,66172.71971845094,0.3146999136371331
user_365,42.0,72225.0893982372,0.3303178857754252
user_366,40.0,41432.64028549866,0.6940450131861471
user_367,32.0,33962.36541791207,0.6474108228760695
user_368,19.0,38847.43030123014,0.1350508046797747
user_369,54.0,54414.1078063348,0.44104187967539343
user_370,33.0,29681.014930497146,0.8927060787105903
user_371,49.0,114731.97957296045,0.036305676104475215
user_372,37.0,60499.40614958173,0.8551639464842137
user_373,35.0,100896.96025067489,0.16317815706414363
user_374,59.0,117441.71231088467,0.5072486324617159
user_375,22.0,28073.52800027391,0.4243364289230115
user_376,52.0,85166.9467934994,0.010129337341458822
user_377,53.0,107140.9086741214,0.915396937089632
user_378,35.0,83423.44339667284,0.4549252273343056
user_379,30.0,62902.61213574127,0.954268276760615
user_380,18.0,63107.63576379383,0.28674390097921787
user_381,62.0,23589.888600735892,0.8662757734159724
user_382,62.0,73460.07512892754,0.9223895739956305
user_383,29.0,119354.29967868474,0.5568324163707806
user_384,19.0,115870.75259719341,0.2026777878677175
user_385,23.0,24039.922884216317,0.68524743210572
user_386,21.0,90579.70036294882,0.5489780665294601
user_387,57.0,50176.486669693084,0.9445296658526259
user_388,59.0,110298.91534061368,0.43927206181049183
user_389,25.0,24511.474570927854,0.268513647639822
user_390,53.0,113587.41020110805,0.1382870014941071
user_391,26.0,103747.57437877769,0.6986335686866795
user_392,35.0,31750.43822526015,0.9741096189805822
user_393,46.0,25982.43373172992,0.028343770571398474
user_394,51.0,103470.76643269359,0.7404453547781268
user_395,59.0,35575.76709745794,0.9269303625596667
user_396,20.0,73489.81529758705,0.07478153422734934
user_397,27.0,111574.48578787094,0.11017004510613315
user_398,31.0,76744.81135493233,0.6919570984497087
user_399,32.0,59723.33014728241,0.6479633758957883
user_400,64.0,64501.60548539922,0.0688274153162457
user_401,54.0,26311.7170703871,0.8344227521511565
user_402,33.0,116875.23213615989,0.5234238478448924
user_403,63.0,51065.41850810828,0.9071973733366125
user_404,41.0,38936.349167285385,0.8779908809927044
user_405,41.0,48604.73018403953,0.8125077690501658
user_406,38.0,116437.31948914789,0.5158988962444213
user_407,24.0,29428.605348800702,0.25171064174943225
user_408,61.0,106730.30405011814,0.5059755039111326
user_409,18.0,90784.38944014478,0.10081137780178007
user_410,26.0,103001.91791590281,0.6588461484734262
user_411,28.0,117589.75403678963,0.13397721922900763
user_412,31.0,104215.46555168719,0.5111729625007231
user_413,24.0,114338.23512778529,0.05438197416681778
user_414,18.0,32693.525679091978,0.2995124902746459
user_415,49.0,99578.85651669701,0.23208046066978782
user_416,63.0,74567.56940810478,0.6200315427116705
user_417,23.0,74349.55950798607,0.7867867120225087
user_418,31.0,109892.15763205136,0.05730295454052614
user_419,41.0,117180.38186467113,0.8502836851553842
user_420,61.0,90483.8323043181,0.8607676949546045
user_421,50.0,68293.83894717839,0.3422690742880228
user_422,54.0,65640.38579018453,0.6590040659703221
user_423,45.0,58634.14572231818,0.40261303170344953
user_424,37.0,56159.90295726626,0.1541908821896315
user_425,27.0,59150.68416844314,0.5286624185631104
user_426,58.0,28975.32352511953,0.08635967450159665
user_427,55.0,27743.60852604382,0.8784721553959879
user_428,19.0,97986.98438723118,0.9242897594096086
user_429,51.0,64607.289292022615,0.8216131370114036
user_430,21.0,113068.44885446205,0.5625281207559786
user_431,52.0,81222.10085939524,0.557598591125455
user_432,56.0,23517.598218441977,0.9846073766009298
user_433,24.0,35752.33413174795,0.24790168983118288
user_434,38.0,40581.97930130076,0.07594836590520748
user_435,23.0,117573.60243896606,0.5619409236011778
user_436,44.0,41870.42261516349,0.3287855978101033
user_437,61.0,71575.56762880513,0.32233877280804424
user_438,21.0,113617.69316401961,0.007085354169948044
user_439,36.0,117719.27299143573,0.596239409547933
user_440,63.0,43636.04353835445,0.26403370227561407
user_441,32.0,24911.764375004015,0.187858548192681
user_442,24.0,35360.183253775846,0.04043193139300372
user_443,40.0,26332.84787025581,0.3643615764756113
user_444,41.0,39512.42410923364,0.8789688723864574
user_445,49.0,76856.97147037354,0.33667080759737233
user_446,32.0,111244.87962956418,0.6790742101195937
user_447,62.0,73721.888369434,0.7565469634019073
user_448,42.0,82598.95566990807,0.32810080919019957
user_449,31.0,40186.72516095411,0.8216407350120413
user_450,63.0,100058.36206738501,0.6918796596669491
user_451,61.0,81778.89085055832,0.5592422287009515
user_452,41.0,106413.68291927248,0.0009924640506289162
user_453,19.0,114884.31070057841,0.03509076592280813
user_454,46.0,54790.07757565923,0.9908658441060634
user_455,44.0,29057.905853543933,0.7822839235035594
user_456,24.0,42592.895791678246,0.937565258772947
user_457,47.0,63784.15656758372,0.9023032049180275
user_458,57.0,114569.36518244733,0.020442983142750837
user_459,22.0,57830.98223734152,0.7918472897910739
user_460,51.0,97077.321366537,0.4511457440111546
user_461,24.0,74047.6692170755,0.7895582040006557
user_462,53.0,38280.87704309766,0.006715784163385141
user_463,37.0,52073.41189534516,0.28819930120056425
user_464,18.0,85319.18850228188,0.7513237757913022
user_465,63.0,87285.33946848934,0.7930207886015898
user_466,25.0,63475.97468090462,0.619714601214624
user_467,46.0,42864.56026621147,0.30125618944626376
user_468,26.0,92190.67795126763,0.3103625912878629
user_469,61.0,36887.30416127147,0.9667639636420327
user_470,52.0,113666.96918651267,0.4392121792342045
user_471,55.0,38790.35790364767,0.44712555024383704
user_472,38.0,30731.236283252045,0.5523327502406995
user_473,39.0,69764.77023653788,0.40950233686438875
user_474,47.0,71954.9598109694,0.5526715645974142
user_475,54.0,70819.29147782447,0.4323354227675579
user_476,57.0,63666.748933883944,0.8267149196021867
user_477,18.0,119481.48928296083,0.909051019798284
user_478,49.0,68628.06126705819,0.9321102598153617
user_479,23.0,67794.6580739831,0.5642962058293866
user_480,31.0,62176.60627145613,0.44214855746449533
user_481,56.0,26682.57547014629,0.7052400587918379
user_482,29.0,79295.66311496162,0.8383235912959066
user_483,55.0,42796.77722231824,0.5629822420663771
user_484,39.0,83760.89802290499,0.6999810218222613
user_485,28.0,25083.346194847716,0.749729350721248
user_486,33.0,118138.71012530016,0.6763937767172867
user_487,42.0,66900.50790126722,0.7461335557293095
user_488,53.0,109675.53715906983,0.20864533255599838
user_489,46.0,67556.11732329348,0.4983745470217975
user_490,61.0,26033.081857422174,0.5882685546050872
user_491,58.0,102221.3546093807,0.0024779308570230807
user_492,53.0,84818.37296671343,0.855962508813682
user_493,46.0,98175.70475739452,0.6100245084449121
user_494,31.0,62816.98635088733,0.12913633169820327
user_495,37.0,83793.6744246645,0.8163570725758271
user_496,23.0,105622.90037966074,0.7170569664405446
user_497,35.0,83106.54428718875,0.758299543463637
user_498,61.0,54767.36348359033,0.3920424618618562
user_499,38.0,86252.95943661999,0.8542025066949921
user_500,23.0,87185.41886140672,0.41402758213236224
user_501,48.0,116058.6962506625,0.5705091529455913
user_502,63.0,57091.23215416692,0.0006423036998737253
user_503,58.0,62508.17675141312,0.6448731146778622
user_504,30.0,101212.29611870591,0.7181757921279367
user_505,39.0,70576.23147427413,0.5671093654887923
user_506,42.0,93657.3093115733,0.49655881704361604
user_507,29.0,65970.94644535921,0.8099364737117083
user_508,30.0,41549.514181270046,0.6813727171652418
user_509,29.0,94520.38427810108,0.278074039720023
user_510,64.0,33115.516918470996,0.9590733380799858
user_511,53.0,39858.36635313081,0.7072671941953408
user_512,57.0,82682.49827842086,0.9879389289124246
user_513,56.0,94726.98001920698,0.9712613162688684
user_514,63.0,109468.7886867815,0.9189097228100899
user_515,22.0,47258.649741589164,0.7553715412253076
user_516,59.0,31072.425860055435,0.6094293684969674
user_517,21.0,115604.66595226292,0.17217066368292422
user_518,40.0,35442.30880221425,0.5433514174237577
user_519,45.0,39766.69822546395,0.7653765223943273
user_520,34.0,49132.945355846576,0.5208571587055678
user_521,24.0,72939.13540262874,0.8682391284056578
user_522,27.0,108282.55660340781,0.10965589919169827
user_523,56.0,96054.6022729867,0.3809403480486341
user_524,32.0,90815.75538426351,0.5059644185936573
user_525,32.0,37518.05678560036,0.43232529586910806
user_526,61.0,55768.26315259742,0.10858654782155308
user_527,24.0,67840.49260866779,0.15352829404463053
user_528,61.0,34742.595348558585,0.8376172928554871
user_529,61.0,47342.97021266725,0.484384259201451
user_530,46.0,50833.32039528442,0.04872242675272764
user_531,25.0,32727.619832903925,0.016491258977649914
user_532,25.0,75023.96919082577,0.4734754019943266
user_533,31.0,90502.81965241929,0.1643787259244437
user_534,45.0,26993.163147686122,0.7051259459992218
user_535,25.0,68112.31017631498,0.7953234625277513
user_536,39.0,98221.1195267795,0.2282967084571056
user_537,23.0,94799.01289524468,0.5921769448817807
user_538,43.0,101507.3096218754,0.154444643485386
user_539,18.0,64824.0633170607,0.303582651594387
user_540,51.0,102055.70826398607,0.8887954941814333
user_541,20.0,44075.307121426944,0.5440980914823108
user_542,27.0,56081.056141751535,0.8858886951442001
user_543,26.0,37635.557641780135,0.22524780417950696
user_544,57.0,66748.45394285719,0.33002434324866603
user_545,20.0,59206.00224154432,0.47095213845681705
user_546,38.0,44092.71164143122,0.4800800751945429
user_547,45.0,95178.07092307815,0.9976479671837004
user_548,42.0,51384.67721116466,0.11444531897113008
user_549,49.0,47280.43301458357,0.8519650356015908
user_550,55.0,33089.03308504951,0.8636820394218702
user_551,36.0,63882.170180194866,0.5531986315377874
user_552,56.0,50296.4628837302,0.34403716825915376
user_553,32.0,56927.28413409686,0.5192261042882962
user_554,64.0,43599.726262055265,0.2924677048065638
user_555,41.0,96315.54898199004,0.7991074484399395
user_556,52.0,113000.33473547174,0.49827915871033013
user_557,59.0,69793.18527888876,0.9258421788774506
user_558,55.0,84299.84233408325,0.6226913443560438
user_559,58.0,106717.2276606706,0.5143193331146834
